SAP Linkage No,yhq Sales Order No,yhq Sales Order Item No,Order Type,Model,Qty,QIC Delivery Style,"Contractor
Corporate
ID",P/O  No.,"Customer's
P/O No.","Delivery
Customer
Id","End user
Country
Code","Estimated
FOB","yhq
Sales
Date
(On or about
Ship date)",Remarks,Ship Point,MS Code,Production Center,"Ship Point 
(ship from 
factory)",Order No,Item No,"Start
Manufacturing
Date","Instructed
Complete
Date","Complete
Date",Actual Date,"Current
Status"
1006722014000010,2007880319,000150,Y101,YCB301,2,,L2Q00,4509652559,4509652559,C2Q00012,IN,2021/12/30,,,1009,YCB301-C200,YAS,3U12,2007880678,000150,2021/12/02,2021/12/17,,,
1006722015000010,2007880319,000160,Y101,VI702,2,,L2Q00,4509652559,4509652559,C2Q00012,IN,2021/12/30,,,1009,VI702,YAS,3U12,2007880678,000160,2021/12/07,2021/12/17,,,
1006722016000010,2007880319,000170,Y101,CP471,1,,L2Q00,4509652559,4509652559,C2Q00012,IN,2021/12/30,,,1009,CP471-00,YAS,3U12,2007880678,000170,2021/11/19,2021/12/17,2021/11/27,,Available
1006722017000010,2007880319,000180,Y101,EC402,1,,L2Q00,4509652559,4509652559,C2Q00012,IN,2021/12/30,,,1009,EC402-50,YAS,3U12,2007880678,000180,2021/11/19,2021/12/17,2021/12/01,,Available
1006722018000010,2007880319,000190,Y101,EC401,1,,L2Q00,4509652559,4509652559,C2Q00012,IN,2021/12/30,,,1009,EC401-50,YAS,3U12,2007880678,000190,2021/11/19,2021/12/17,2021/11/30,,Available
1006722019000010,2007880319,000200,Y101,PW481,1,,L2Q00,4509652559,4509652559,C2Q00012,IN,2021/12/30,,,1009,PW481-50,YAS,3U12,2007880678,000200,2021/12/09,2021/12/17,,,
1006722020000010,2007880319,000210,Y101,AAV141,1,,L2Q00,4509652559,4509652559,C2Q00012,IN,2021/12/30,,,1009,AAV141-S50/K4A00,YAS,3U12,2007880678,000210,2021/11/26,2021/12/17,2021/12/04,,Available
1006722021000010,2007880319,000220,Y101,AAB841,1,,L2Q00,4509652559,4509652559,C2Q00012,IN,2021/12/30,,,1009,AAB841-S50/M4A00,YAS,3U12,2007880678,000220,2021/11/26,2021/12/17,2021/12/04,,Available
1006722022000010,2007880319,000230,Y101,ADV151,1,,L2Q00,4509652559,4509652559,C2Q00012,IN,2021/12/30,,,1009,ADV151-P60/D5A00,YAS,3U12,2007880678,000230,2021/11/26,2021/12/17,2021/12/04,,Available
1006722023000010,2007880319,000240,Y101,ADV551,1,,L2Q00,4509652559,4509652559,C2Q00012,IN,2021/12/30,,,1009,ADV551-P60/D5A00,YAS,3U12,2007880678,000240,2021/11/26,2021/12/17,2021/12/04,,Available
1006722024000010,2007880319,000250,Y101,ALR121,1,,L2Q00,4509652559,4509652559,C2Q00012,IN,2021/12/30,,,1009,ALR121-S50,YAS,3U12,2007880678,000250,2021/12/02,2021/12/17,,,
1006722114000010,2007875778,000120,Y101,VP6F1700,2,,L2Q00,4509646927,4509646927,C2Q00012,IN,2021/12/06,,,1009,VP6F1700-V11C02,YAS,3U12,2007875755,000120,2021/11/18,2021/11/26,2021/11/26,,Available
1006722115000010,2007875778,000130,Y101,VP6F3100,15,,L2Q00,4509646927,4509646927,C2Q00012,IN,2021/12/06,,,1009,VP6F3100-V11,YAS,3U12,2007875755,000130,2021/11/18,2021/11/26,2021/11/26,,Available
1006722865000010,2007788427,000500,Y101,AFV30D,1,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/18,,,1009,AFV30D-A41152,YAS,3U12,2007788446,000490,2021/11/18,2021/12/08,,,
1006722866000010,2007788427,000510,Y101,ANB10D,4,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/18,,,1009,ANB10D-415/CU2N,YAS,3U12,2007788446,000500,2021/11/18,2021/12/08,2021/12/07,,Available
1006722867000010,2007788427,000520,Y101,ANB10D,1,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/18,,,1009,ANB10D-415/CU2T,YAS,3U12,2007788446,000510,2021/11/18,2021/12/08,2021/12/07,,Available
1006722868000010,2007788427,000530,Y101,EC401,2,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,EC401-50,YAS,3U12,2007788446,000520,2021/11/18,2021/12/02,2021/11/30,,Available
1006722869000010,2007788427,000540,Y101,AAB841,16,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,AAB841-S50/M4A00,YAS,3U12,2007788446,000530,2021/11/19,2021/12/02,2021/11/30,,Available
1006722870000010,2007788427,000550,Y101,AAV141,13,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,AAV141-S50/K4A00,YAS,3U12,2007788446,000540,2021/11/19,2021/12/02,2021/11/28,,Available
1006722871000010,2007788427,000560,Y101,ADV161,3,,L2Q00,4509538606,4509538606,C2Q00012,IN,2022/02/28,,,1009,ADV161-P50,YAS,3U12,2007788446,000550,,2022/02/18,,,
1006722872000010,2007788427,000570,Y101,ADV561,2,,L2Q00,4509538606,4509538606,C2Q00012,IN,2022/02/28,,,1009,ADV561-P50,YAS,3U12,2007788446,000560,,2022/02/18,,,
1006722873000010,2007788427,000580,Y101,AAR145,1,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,AAR145-S50,YAS,3U12,2007788446,000570,2021/11/18,2021/12/02,2021/11/28,,Available
1006722874000010,2007788427,000590,Y101,AAT145,9,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,AAT145-S50,YAS,3U12,2007788446,000580,2021/11/18,2021/12/02,2021/12/01,,Available
1006722875000010,2007788427,000290,Y101,ALR121,1,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,ALR121-S50,YAS,3U12,2007788446,000280,2021/11/18,2021/12/02,2021/11/29,,Available
1006722876000010,2007788427,000300,Y101,ADCV01,8,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,ADCV01,YAS,3U12,2007788446,000290,2021/11/19,2021/12/02,2021/11/27,,Available
1006722877000010,2007788427,000310,Y101,VI702,4,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/06,,,1009,VI702,YAS,3U12,2007788446,000300,2021/11/18,2021/11/26,2021/11/24,,Available
1006722878000010,2007788427,000320,Y101,KS1,8,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/25,,,1009,KS1-10*B,YAS,3U12,2007788446,000310,2021/11/29,2021/12/15,2021/12/08,,Available
1006722879000010,2007788427,000330,Y101,KS2,8,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,KS2-10*B,YAS,3U12,2007788446,000320,2021/11/22,2021/12/02,2021/11/26,,Available
1006722880000010,2007788427,000340,Y101,KS1,8,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/25,,,1009,KS1-15*B,YAS,3U12,2007788446,000330,2021/11/29,2021/12/15,2021/12/08,,Available
1006722881000010,2007788427,000350,Y101,KS2,5,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,KS2-15*B,YAS,3U12,2007788446,000340,2021/11/22,2021/12/02,2021/11/26,,Available
1006722882000010,2007788427,000360,Y101,AKB337,10,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,AKB337-M015,YAS,3U12,2007788446,000350,2021/11/22,2021/12/02,2021/11/26,,Available
1006722883000010,2007788427,000370,Y101,AKB335,1,,L2Q00,4509538606,4509538606,C2Q00012,IN,2022/01/08,,,1009,AKB335-M005,YAS,3U12,2007788446,000360,2021/11/29,2021/12/23,2021/12/10,,Available
1006722884000010,2007788427,000380,Y101,KS1,9,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/25,,,1009,KS1-10*B,YAS,3U12,2007788446,000370,2021/11/29,2021/12/15,2021/12/08,,Available
1006722885000010,2007788427,000390,Y101,A1BR4D,1,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,A1BR4D-05,YAS,3U12,2007788446,000380,2021/11/19,2021/12/02,2021/12/01,,Available
1006722886000010,2007788427,000400,Y101,A1BT4D,9,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,A1BT4D-05,YAS,3U12,2007788446,000390,2021/11/19,2021/12/02,2021/11/30,,Available
1006722887000010,2007788427,000410,Y101,YCB301,2,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,YCB301-C100,YAS,3U12,2007788446,000400,2021/11/22,2021/12/02,2021/12/01,,Available
1006722888000010,2007788427,000420,Y101,YCB301,6,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,YCB301-C020,YAS,3U12,2007788446,000410,2021/11/22,2021/12/02,2021/11/30,,Available
1006722889000010,2007788427,000430,Y101,YCB301,2,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,YCB301-C300,YAS,3U12,2007788446,000420,2021/11/22,2021/12/02,2021/11/30,,Available
1006723000000010,2007788427,000140,Y101,AFV30D,1,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/18,,,1009,AFV30D-A41152,YAS,3U12,2007788446,000130,2021/11/18,2021/12/08,,,
1006723001000010,2007788427,000150,Y101,ANB10D,1,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/18,,,1009,ANB10D-415/CU2N,YAS,3U12,2007788446,000140,2021/11/18,2021/12/08,2021/12/07,,Available
1006723002000010,2007788427,000160,Y101,EC401,2,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,EC401-50,YAS,3U12,2007788446,000150,2021/11/18,2021/12/02,2021/11/30,,Available
1006723003000010,2007788427,000170,Y101,AAB841,5,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,AAB841-S50/M4A00,YAS,3U12,2007788446,000160,2021/11/19,2021/12/02,2021/11/29,,Available
1006723004000010,2007788427,000180,Y101,AAV141,8,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,AAV141-S50/K4A00,YAS,3U12,2007788446,000170,2021/11/19,2021/12/02,2021/11/28,,Available
1006723035000010,2007788427,000190,Y101,ADV161,2,,L2Q00,4509538606,4509538606,C2Q00012,IN,2022/02/28,,,1009,ADV161-P50,YAS,3U12,2007788446,000180,,2022/02/18,,,
1006723036000010,2007788427,000440,Y101,ADV561,2,,L2Q00,4509538606,4509538606,C2Q00012,IN,2022/02/28,,,1009,ADV561-P50,YAS,3U12,2007788446,000430,,2022/02/18,,,
1006723037000010,2007788427,000450,Y101,AAR145,2,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,AAR145-S50,YAS,3U12,2007788446,000440,2021/11/18,2021/12/02,2021/11/28,,Available
1006723038000010,2007788427,000460,Y101,AAT145,2,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,AAT145-S50,YAS,3U12,2007788446,000450,2021/11/18,2021/12/02,2021/11/30,,Available
1006723039000010,2007788427,000470,Y101,ALR121,1,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,ALR121-S50,YAS,3U12,2007788446,000460,2021/11/18,2021/12/02,2021/11/29,,Available
1006723040000010,2007788427,000480,Y101,ADCV01,9,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,ADCV01,YAS,3U12,2007788446,000470,2021/11/19,2021/12/02,2021/11/26,,Available
1006723041000010,2007788427,000490,Y101,VI702,1,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/06,,,1009,VI702,YAS,3U12,2007788446,000480,2021/11/18,2021/11/26,2021/11/24,,Available
1006723042000010,2007788427,000200,Y101,KS1,5,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/25,,,1009,KS1-10*B,YAS,3U12,2007788446,000190,2021/11/29,2021/12/15,2021/12/07,,Available
1006723043000010,2007788427,000210,Y101,KS2,8,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,KS2-10*B,YAS,3U12,2007788446,000200,2021/11/22,2021/12/02,2021/11/26,,Available
1006723044000010,2007788427,000220,Y101,AKB337,8,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,AKB337-M015,YAS,3U12,2007788446,000210,2021/11/22,2021/12/02,2021/11/26,,Available
1006723045000010,2007788427,000230,Y101,AKB335,2,,L2Q00,4509538606,4509538606,C2Q00012,IN,2022/01/08,,,1009,AKB335-M005,YAS,3U12,2007788446,000220,2021/11/29,2021/12/23,2021/12/10,,Available
1006723046000010,2007788427,000240,Y101,KS1,2,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/25,,,1009,KS1-10*B,YAS,3U12,2007788446,000230,2021/11/29,2021/12/15,2021/12/06,,Available
1006723047000010,2007788427,000250,Y101,A1BR4D,2,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,A1BR4D-05,YAS,3U12,2007788446,000240,2021/11/19,2021/12/02,2021/11/30,,Available
1006723048000010,2007788427,000260,Y101,A1BT4D,2,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,A1BT4D-05,YAS,3U12,2007788446,000250,2021/11/19,2021/12/02,2021/12/01,,Available
1006723049000010,2007788427,000270,Y101,YCB301,2,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,YCB301-C100,YAS,3U12,2007788446,000260,2021/11/22,2021/12/02,2021/12/01,,Available
1006723050000010,2007788427,000280,Y101,YCB301,2,,L2Q00,4509538606,4509538606,C2Q00012,IN,2021/12/12,,,1009,YCB301-C020,YAS,3U12,2007788446,000270,2021/11/22,2021/12/02,2021/11/30,,Available
1006725157000010,2007823263,000200,Y101,VP6SCPS,1,,L2Q00,4509583598,4509583598,C2Q00012,IN,2021/12/05,,,1009,VP6SCPS-V11/CDS/LCS,YAS,3U12,2007823306,000200,2021/11/18,2021/11/25,2021/11/24,,Available
1006725158000010,2007823263,000210,Y101,VP6SCPS,2,,L2Q00,4509583598,4509583598,C2Q00012,IN,2021/12/05,,,1009,VP6SCPS-V21/LCS,YAS,3U12,2007823306,000210,2021/11/18,2021/11/25,2021/11/24,,Available
1006725232000010,2007875778,000160,Y101,KS1,2,,L2Q00,4509646927,4509646927,C2Q00012,IN,2022/01/07,,,1009,KS1-20*B,YAS,3U12,2007875755,000160,2021/12/02,2021/12/22,2021/12/11,,Available
1006725233000010,2007875778,000140,Y101,KS2,3,,L2Q00,4509646927,4509646927,C2Q00012,IN,2022/01/07,,,1009,KS2-20*B,YAS,3U12,2007875755,000140,2021/12/02,2021/12/22,2021/12/11,,Available
1006725234000010,2007875778,000150,Y101,AKB337,4,,L2Q00,4509646927,4509646927,C2Q00012,IN,2022/01/07,,,1009,AKB337-M020,YAS,3U12,2007875755,000150,2021/12/02,2021/12/22,,,
1006725304000010,2007880689,000010,Y101,VP6CUPG,1,,L2Q00,4509652643,4509652643,C2Q00012,IN,2021/12/05,,,1009,VP6CUPG-V11-AABECFG-AAAEGAC-SSS,YAS,3U12,2007881067,000010,2021/11/18,2021/11/25,2021/11/24,,Available
1006725305000010,2007880689,000020,Y101,VP6CKM,1,,L2Q00,4509652643,4509652643,C2Q00012,IN,2021/12/05,,,1009,VP6CKM-V11,YAS,3U12,2007881067,000020,2021/11/18,2021/11/25,2021/11/24,,Available
1006725306000010,2007880689,000030,Y101,VP6H2411,1,,L2Q00,4509652643,4509652643,C2Q00012,IN,2021/12/05,,,1009,VP6H2411-V11,YAS,3U12,2007881067,000030,2021/11/18,2021/11/25,2021/11/24,,Available
1006725307000010,2007880689,000040,Y101,LS1SN001,4,,L2Q00,4509652643,4509652643,C2Q00012,IN,2021/11/29,,,1092,LS1SN001-E01/AV,,,,,,2021/11/29,,,
1006725337000010,2007741974,000290,Y101,AXG100,2,A,L2Q00,4509484602,4509484602,C2Q00012,IN,2022/03/29,,,1009,AXG100-CGSF2BA1AP212C-NNNNN/GRT,YCS,5F12,2007880776,000010,,2022/03/21,,,
1006725338000010,2007741974,000300,Y101,AXG4A,2,A,L2Q00,4509484602,4509484602,C2Q00012,IN,2022/03/29,,,1009,AXG4A-CSJ2121JR21,YCS,5F12,2007880776,000020,,2022/03/21,,,
1006725374000010,2007880317,000010,Y101,S2SC70D,2,,L2Q00,4509652591,4509652591,C2Q00012,IN,2021/12/30,,,1009,S2SC70D-SA11010,YAS,3U12,2007880661,000010,2021/12/02,2021/12/17,,,
1006725375000010,2007880317,000020,Y101,S9450FE,4,,L2Q00,4509652591,4509652591,C2Q00012,IN,2021/12/30,,,1009,S9450FE,YAS,3U12,2007880661,000020,2021/12/03,2021/12/17,,,
1006725376000010,2007880317,000030,Y101,SEC401,4,,L2Q00,4509652591,4509652591,C2Q00012,IN,2021/12/30,,,1009,SEC401-51,YAS,3U12,2007880661,000030,2021/11/19,2021/12/17,2021/12/02,,Available
1006725377000010,2007880317,000040,Y101,SDCV01,12,,L2Q00,4509652591,4509652591,C2Q00012,IN,2021/12/30,,,1009,SDCV01,YAS,3U12,2007880661,000040,2021/11/26,2021/12/17,2021/12/02,,Available
1006725378000010,2007880317,000050,Y101,S2CP471,1,,L2Q00,4509652591,4509652591,C2Q00012,IN,2021/12/30,,,1009,S2CP471-01,YAS,3U12,2007880661,000050,2021/11/19,2021/12/17,2021/11/27,,Available
1006725379000010,2007880317,000060,Y101,SPW481,1,,L2Q00,4509652591,4509652591,C2Q00012,IN,2021/12/30,,,1009,SPW481-53,YAS,3U12,2007880661,000060,2021/12/09,2021/12/17,,,
1006725469000010,2007741974,000310,Y101,AX01C,2,,L2Q00,4509484602,4509484602,C2Q00012,IN,2022/03/29,,,1009,AX01C-A010,YCS,5F12,2007880776,000030,,2022/03/21,,,
1006725476000010,2007880791,000010,Y101,AFV30D,1,,L2Q00,4509652717,4509652717,C2Q00012,IN,2021/12/19,,,1009,AFV30D-A41262,YAS,3U12,2007880844,000010,2021/11/29,2021/12/09,,,
1006725477000010,2007880791,000020,Y101,ANB10D,1,,L2Q00,4509652717,4509652717,C2Q00012,IN,2021/12/19,,,1009,ANB10D-427/CU2T,YAS,3U12,2007880844,000020,2021/11/29,2021/12/09,2021/12/10,,Available
1006725478000010,2007880791,000030,Y101,ANB11D,1,,L2Q00,4509652717,4509652717,C2Q00012,IN,2021/12/19,,,1009,ANB11D-226/BU2A,YAS,3U12,2007880844,000030,2021/11/29,2021/12/09,,,
1006725539000010,2007880791,000040,Y101,ANT401,2,,L2Q00,4509652717,4509652717,C2Q00012,IN,2021/12/21,,,1009,ANT401-53,YAS,3U12,2007880844,000040,2021/12/02,2021/12/13,,,
1006725540000010,2007880791,000050,Y101,A2EE2A,2,,L2Q00,4509652717,4509652717,C2Q00012,IN,2021/12/12,,,1009,A2EE2A-T,YAS,3U12,2007880844,000050,2021/11/23,2021/12/02,2021/12/02,,Available
1006725541000010,2007880791,000060,Y101,EC402,2,,L2Q00,4509652717,4509652717,C2Q00012,IN,2021/12/21,,,1009,EC402-51,YAS,3U12,2007880844,000060,2021/11/19,2021/12/13,2021/12/02,,Available
1006725542000010,2007880791,000070,Y101,YCB301,4,,L2Q00,4509652717,4509652717,C2Q00012,IN,2021/12/13,,,1009,YCB301-C100,YAS,3U12,2007880844,000070,2021/11/22,2021/12/03,2021/12/02,,Available
1006725543000010,2007880791,000080,Y101,AAV141,6,,L2Q00,4509652717,4509652717,C2Q00012,IN,2021/12/13,,,1009,AAV141-S53/K4A00,YAS,3U12,2007880844,000080,2021/11/23,2021/12/03,2021/12/07,,Available
1006725544000010,2007880791,000090,Y101,AAB841,4,,L2Q00,4509652717,4509652717,C2Q00012,IN,2021/12/13,,,1009,AAB841-S53/M4A00,YAS,3U12,2007880844,000090,2021/11/23,2021/12/03,2021/12/03,,Available
1006725545000010,2007880791,000100,Y101,ADV161,3,,L2Q00,4509652717,4509652717,C2Q00012,IN,2022/01/03,,,1009,ADV161-P51,YAS,3U12,2007880844,000100,2021/12/02,2021/12/22,,,
1006725546000010,2007880791,000110,Y101,ADV561,3,,L2Q00,4509652717,4509652717,C2Q00012,IN,2022/01/03,,,1009,ADV561-P51,YAS,3U12,2007880844,000110,2021/12/02,2021/12/22,,,
1006725547000010,2007880775,000010,Y101,KS1,10,,L2Q00,4509652718,4509652718,C2Q00012,IN,2021/12/26,,,1009,KS1-15*B,YAS,3U12,2007880815,000010,2021/11/29,2021/12/16,2021/12/08,,Available
1006725548000010,2007880775,000020,Y101,AKB337,12,,L2Q00,4509652718,4509652718,C2Q00012,IN,2021/12/13,,,1009,AKB337-M015,YAS,3U12,2007880815,000020,2021/11/22,2021/12/03,2021/11/27,,Available
1006726488000010,2007650158,000570,Y101,SSS7700,1,,L2Q00,4509371015,4509371015,C2Q00012,IN,2021/12/06,,,1009,SSS7700-A11/T02,YAS,3U12,2007675416,000560,2021/11/19,2021/11/26,2021/11/26,,Available
1006729599000010,2007884918,000010,Y101,VI702,1,,L2Q00,4509657426,4509657426,C2Q00012,IN,2021/12/30,,,1009,VI702,YAS,3U12,2007885353,000010,2021/12/07,2021/12/17,,,
1006729600000010,2007884918,000020,Y101,AAB841,2,,L2Q00,4509657426,4509657426,C2Q00012,IN,2021/12/30,,,1009,AAB841-S50/M4A00,YAS,3U12,2007885353,000020,2021/11/26,2021/12/17,2021/12/07,,Available
1006729601000010,2007884918,000030,Y101,AAV141,2,,L2Q00,4509657426,4509657426,C2Q00012,IN,2021/12/30,,,1009,AAV141-S50/K4A00,YAS,3U12,2007885353,000030,2021/11/26,2021/12/17,2021/12/07,,Available
1006729674000010,2007489446,000900,Y101,A2CPH,2,,L2Q00,4509178041,4509178041,C2Q00012,IN,2021/12/31,,,1009,A2CPH-V111/AFV31B/ANB10B/ANB1BB,YAS,3U12,2007673517,000450,2021/12/02,2021/12/17,,,
1006729675000010,2007489446,000910,Y101,EC401,4,,L2Q00,4509178041,4509178041,C2Q00012,IN,2021/12/31,,,1009,EC401-50,YAS,3U12,2007673517,000460,2021/12/01,2021/12/17,2021/12/08,,Available
1006729676000010,2007489446,000920,Y101,YCB301,4,,L2Q00,4509178041,4509178041,C2Q00012,IN,2021/12/31,,,1009,YCB301-C100,YAS,3U12,2007673517,000470,2021/12/02,2021/12/17,,,
1006729707000010,2007489446,000930,Y101,YCB301,12,,L2Q00,4509178041,4509178041,C2Q00012,IN,2021/12/31,,,1009,YCB301-C020,YAS,3U12,2007673517,000480,2021/12/02,2021/12/17,,,
1006729708000010,2007489446,000940,Y101,VI702,2,,L2Q00,4509178041,4509178041,C2Q00012,IN,2021/12/31,,,1009,VI702,YAS,3U12,2007673517,000490,2021/12/07,2021/12/17,,,
1006729709000010,2007489446,000950,Y101,AAB841,10,,L2Q00,4509178041,4509178041,C2Q00012,IN,2021/12/31,,,1009,AAB841-S50/M4A00,YAS,3U12,2007673517,000500,2021/11/23,2021/12/17,2021/12/03,,Available
1006729710000010,2007489446,000960,Y101,AAV141,19,,L2Q00,4509178041,4509178041,C2Q00012,IN,2021/12/31,,,1009,AAV141-S50/K4A00,YAS,3U12,2007673517,000510,2021/11/26,2021/12/17,2021/12/08,,Available
1006729711000010,2007489446,000970,Y101,ADV161,10,,L2Q00,4509178041,4509178041,C2Q00012,IN,2022/03/04,,,1009,ADV161-P50,YAS,3U12,2007673517,000520,,2022/02/22,,,
1006729712000010,2007489446,000980,Y101,ADV561,5,,L2Q00,4509178041,4509178041,C2Q00012,IN,2022/03/04,,,1009,ADV561-P50,YAS,3U12,2007673517,000530,,2022/02/22,,,
1006729713000010,2007489446,000990,Y101,ALR121,4,,L2Q00,4509178041,4509178041,C2Q00012,IN,2021/12/31,,,1009,ALR121-S50,YAS,3U12,2007673517,000540,2021/12/02,2021/12/17,,,
1006729714000010,2007489446,001000,Y101,ADCV01,8,,L2Q00,4509178041,4509178041,C2Q00012,IN,2021/12/31,,,1009,ADCV01,YAS,3U12,2007673517,000550,2021/11/26,2021/12/17,2021/12/02,,Available
1006729715000010,2007489446,001010,Y101,KS1,3,,L2Q00,4509178041,4509178041,C2Q00012,IN,2021/12/31,,,1009,KS1-30*B,YAS,3U12,2007673517,000560,2021/11/29,2021/12/17,2021/12/08,,Available
1006729716000010,2007489446,001020,Y101,KS2,6,,L2Q00,4509178041,4509178041,C2Q00012,IN,2021/12/31,,,1009,KS2-30*B,YAS,3U12,2007673517,000570,2021/11/29,2021/12/17,2021/12/08,,Available
1006729717000010,2007489446,001030,Y101,AKB337,18,,L2Q00,4509178041,4509178041,C2Q00012,IN,2021/12/31,,,1009,AKB337-M030,YAS,3U12,2007673517,000580,2021/11/29,2021/12/17,2021/12/09,,Available
1006731182000010,2007890271,000010,Y101,LFS1750,1,,L2Q00,4509663552,4509663552,C2Q00012,IN,2021/12/11,,,1009,LFS1750-V11,YAS,3U12,2007891479,000010,2021/11/24,2021/12/01,2021/11/30,,Available
1006731540000010,2007887739,000010,Y101,FLXA21,2,A,L2Q00,4509660660,4509660660,C2Q00012,IN,2022/04/04,,,1009,FLXA21-D-P-D-AB-P1-NN-A-N-LA-N-NN/PM,YAS,3U12,2007887779,000010,,2022/03/25,,,
1006731542000010,2007887739,000020,Y101,FLXA21,2,A,L2Q00,4509660660,4509660660,C2Q00012,IN,2022/02/12,,,1009,FLXA21-D-P-D-AB-C1-NN-A-N-LA-N-NN/PM,YAS,3U12,2007887779,000020,,2022/01/28,,,
1006731724000010,2007887739,000030,Y101,FLXA21,4,A,L2Q00,4509660660,4509660660,C2Q00012,IN,2022/04/04,,,1009,FLXA21-D-P-D-AB-C1-NN-A-N-LA-N-NN/PM,YAS,3U12,2007887779,000030,,2022/03/25,,,
1006731726000010,2007887737,000010,Y101,YTA610,1,A,L2Q00,4509660661,4509660661,C2Q00012,IN,2022/03/15,,,1009,YTA610-JA1A2DB,YCS,5F12,2007887801,000010,,2022/03/07,,,
1006731727000010,2007887014,000010,Y101,AAT145,2,,L2Q00,4509659429,4509659429,C2Q00012,IN,2021/12/17,,,1009,AAT145-S50,YAS,3U12,2007886966,000010,2021/11/23,2021/12/07,2021/12/06,,Available
1006731728000010,2007887014,000020,Y101,SB401,1,,L2Q00,4509659429,4509659429,C2Q00012,IN,2021/12/17,,,1009,SB401-50,YAS,3U12,2007886966,000020,2021/11/23,2021/12/07,2021/12/07,,Available
1006731729000010,2007887014,000030,Y101,A2EE1A,1,,L2Q00,4509659429,4509659429,C2Q00012,IN,2021/12/14,,,1009,A2EE1A-N,YAS,3U12,2007886966,000030,2021/11/23,2021/12/06,2021/12/03,,Available
1006733233000010,2007803258,000040,Y101,GP1SY,11,,L2Q00,4509557757,4509557757,C2Q00012,IN,2022/01/29,,,1009,GP1SY-01AA210W1019E,,,,,,2022/01/20,,,
1006733607000010,2007889289,000010,Y101,LFS1750,2,,L2Q00,4509662598,4509662598,C2Q00012,IN,2021/12/11,,,1009,LFS1750-E31,YAS,3U12,2007891472,000010,2021/11/24,2021/12/01,2021/11/30,,Available
1006733609000010,2007880317,000070,Y101,GP1SY,11,,L2Q00,4509652591,4509652591,C2Q00012,IN,2022/01/29,,,1009,GP1SY-01AA210W1019E,,,,,,2022/01/20,,,
1006733610000010,2007880317,000080,Y101,GP3SY,1,,L2Q00,4509652591,4509652591,C2Q00012,IN,2022/01/27,,,1009,GP3SY-08XX210S1600E/GR1/DPW4,,,,,,2022/01/18,,,
1006734117000010,2007889224,000010,Y101,VI702,12,,L2Q00,4509662533,4509662533,C2Q00012,IN,2021/12/31,,,1009,VI702,YAS,3U12,2007889243,000010,2021/12/07,2021/12/17,,,
1006734118000010,2007889224,000020,Y101,AIP830,1,,L2Q00,4509662533,4509662533,C2Q00012,IN,2022/01/17,,,1009,AIP830-111,YAS,3U12,2007889243,000020,2021/12/08,2022/01/07,,,
