SAP Linkage No,YHQ Sales Order No,yhq Sales Order Item No,Order Type,Model,Qty,QIC Delivery Style,"Contractor
Corporate
ID",P/O  No.,"Customer's
P/O No.","Delivery
Customer
Id","End user
Country
Code","Estimated
FOB","yhq
Sales
Date
(On or about
Ship date)",Remarks,Ship Point,MS Code,Production Center,"Ship Point 
(ship from 
factory)",Order No,Item No,"Start
Manufacturing
Date","Instructed
Complete
Date","Complete
Date",Actual Date,"Current
Status"
2.01E+15,2007473819,10,Y101,DY040,2,A,L2Q00,4509158056,FME2100303,C2Q00000,IN,6/29/2021,7/5/2021,,1009,DY040-JBLBA1-2D/MV,YCS,5F12,2007473901,10,6/3/2021,6/21/2021,6/12/2021,7/5/2021,Ship Out
2.01E+15,2007466226,10,Y101,DX1012,1,A,L2Q00,4509149185,FBE2100633,C2Q00000,IN,6/13/2021,6/28/2021,,1009,DX1012-3-4-2,YCS,5F12,2007466272,10,6/1/2021,6/3/2021,6/3/2021,6/28/2021,Ship Out
2.01E+15,2007466227,20,Y101,YTA610,12,A,L2Q00,4509149184,FPE2100254,C2Q00000,IN,6/22/2021,6/28/2021,,1009,YTA610-JA1A2DB,YCS,5F12,2007466267,10,5/31/2021,6/11/2021,6/3/2021,6/28/2021,Ship Out
2.01E+15,2007466227,10,Y101,TC10,12,A,L2Q00,4509149184,FPE2100254,C2Q00000,IN,6/15/2021,6/15/2021,,1009,TC10-NHCARRDNF/GK,YMFK,5412,2007466158,10,5/28/2021,6/7/2021,6/1/2021,6/15/2021,Ship Out
2.01E+15,2007473980,10,Y101,YTA610,16,A,L2Q00,4509158105,PMD2100237,C2Q00000,IN,7/27/2021,7/23/2021,,1009,YTA610-JA2A2DB/KU2,YCS,5F12,2007473998,10,7/5/2021,7/19/2021,7/9/2021,7/23/2021,Ship Out
2.01E+15,2007473980,20,Y101,YTA610,2,A,L2Q00,4509158105,PMD2100237,C2Q00000,IN,7/27/2021,7/23/2021,,1009,YTA610-JA2A2DB/KU2,YCS,5F12,2007473998,20,7/5/2021,7/19/2021,7/9/2021,7/23/2021,Ship Out
2.01E+15,2007473980,30,Y101,YTA610,4,A,L2Q00,4509158105,PMD2100237,C2Q00000,IN,7/27/2021,7/23/2021,,1009,YTA610-JA2A2DB/KU2,YCS,5F12,2007473998,30,7/5/2021,7/19/2021,7/9/2021,7/23/2021,Ship Out
2.01E+15,2007473980,40,Y101,YTA610,3,A,L2Q00,4509158105,PMD2100237,C2Q00000,IN,7/27/2021,7/23/2021,,1009,YTA610-JA2A2DB/KU2,YCS,5F12,2007473998,40,7/5/2021,7/19/2021,7/9/2021,7/23/2021,Ship Out
2.01E+15,2007473980,50,Y101,YTA610,4,A,L2Q00,4509158105,PMD2100237,C2Q00000,IN,7/27/2021,7/23/2021,,1009,YTA610-JA2A2DB/KU2,YCS,5F12,2007473998,50,7/5/2021,7/19/2021,7/9/2021,7/23/2021,Ship Out
2.01E+15,2007441379,10,Y101,EJA510E,7,A,L2Q00,4509117219,PBE21M0634,C2Q00000,IN,6/23/2021,6/18/2021,,1022,EJA510E-FBS4N-012DN/KS26/EE,YMG,5826,2007441473,10,6/9/2021,6/15/2021,6/15/2021,6/15/2021,Ship Out
2.01E+15,2007444614,10,Y101,YTA610,6,A,L2Q00,4509121277,PCE21M0336,C2Q00000,IN,6/15/2021,6/30/2021,,1009,YTA610-JA1A2DD/A/N4,YCS,5F12,2007444698,10,5/24/2021,6/7/2021,5/27/2021,6/30/2021,Ship Out
2.01E+15,2007586470,50,Y101,EJA430E,1,A,L2Q00,4509298290,PBD21M0545,C2Q00000,IN,10/25/2021,,,1022,EJA430E-JBZ4J-912EB/KU22/A/MH1/T12/Z,YMG,5826,2007586480,50,,10/15/2021,,,
2.01E+15,2007586470,60,Y101,EJA430E,1,A,L2Q00,4509298290,PBD21M0545,C2Q00000,IN,10/25/2021,,,1022,EJA430E-JBZ4J-912EB/KU22/A/MH1/T12/Z,YMG,5826,2007586480,60,,10/15/2021,,,
2.01E+15,2007586470,70,Y101,EJA430E,1,A,L2Q00,4509298290,PBD21M0545,C2Q00000,IN,10/25/2021,,,1022,EJA430E-JBZ4J-912EB/KU22/A/MH1/T12/Z,YMG,5826,2007586480,70,,10/15/2021,,,
2.01E+15,2007586470,80,Y101,EJA530E,1,A,L2Q00,4509298290,PBD21M0545,C2Q00000,IN,10/11/2021,,,1022,EJA530E-JDZ4N-012EL/KU22/A/T08/MA2/Z,YMG,5826,2007586480,80,,10/1/2021,,,
2.01E+15,2007586470,90,Y101,EJA530E,1,A,L2Q00,4509298290,PBD21M0545,C2Q00000,IN,10/11/2021,,,1022,EJA530E-JDZ4N-012EL/KU22/A/T08/MA2/Z,YMG,5826,2007586480,90,,10/1/2021,,,
2.01E+15,2007586470,100,Y101,EJA110E,1,A,L2Q00,4509298290,PBD21M0545,C2Q00000,IN,10/25/2021,,,1022,EJA110E-FMZ4J-912DB/KS26/A/MH1/T12/Z,YMG,5826,2007586480,100,,10/15/2021,,,
2.01E+15,2007586470,10,Y101,EJX130A,1,A,L2Q00,4509298290,PBD21M0545,C2Q00000,IN,10/12/2021,,,1022,EJX130A-FMZ4J-912DB/KS26/A/MH1/T09/Z,YMG,5826,2007586480,10,,10/4/2021,,,
2.01E+15,2007586470,20,Y101,EJX130A,1,A,L2Q00,4509298290,PBD21M0545,C2Q00000,IN,10/12/2021,,,1022,EJX130A-JMZ4J-912EB/KU22/A/MH1/T09/Z,YMG,5826,2007586480,20,,10/4/2021,,,
2.01E+15,2007586470,30,Y101,EJX130A,1,A,L2Q00,4509298290,PBD21M0545,C2Q00000,IN,10/12/2021,,,1022,EJX130A-JMZ4J-912EB/KU22/A/MH1/T09/Z,YMG,5826,2007586480,30,,10/4/2021,,,
2.01E+15,2007586470,40,Y101,EJX130A,1,A,L2Q00,4509298290,PBD21M0545,C2Q00000,IN,10/12/2021,,,1022,EJX130A-JMZ4J-912EB/KU22/A/MH1/T09/Z,YMG,5826,2007586480,40,,10/4/2021,,,
2.01E+15,2007448040,10,Y101,ZR802G,1,A,L2Q00,4509126051,FCE2100368,C2Q00000,IN,6/8/2021,6/30/2021,,1009,ZR802G-T-H-N-N,YCS,5F12,2007448069,10,5/21/2021,5/31/2021,5/31/2021,6/30/2021,Ship Out
2.01E+15,2007440795,10,Y101,AAV141,1,,L2Q00,4509116345,4509116345,C2Q00012,IN,6/14/2021,6/30/2021,,1009,AAV141-S50/K4A00,YAS,3U12,2007441126,10,5/24/2021,6/4/2021,6/3/2021,6/30/2021,Ship Out
2.01E+15,2007440795,20,Y101,KS2,1,,L2Q00,4509116345,4509116345,C2Q00012,IN,6/14/2021,6/30/2021,,1009,KS2-10*B,YAS,3U12,2007441126,20,5/25/2021,6/4/2021,6/7/2021,6/30/2021,Ship Out
2.01E+15,2007440795,30,Y101,S9548FA,2,,L2Q00,4509116345,4509116345,C2Q00012,IN,6/28/2021,7/2/2021,,1009,S9548FA,YAS,3U12,2007441126,30,6/8/2021,6/18/2021,6/18/2021,7/2/2021,Ship Out
2.01E+15,2007668220,30,Y101,EJA118E,2,A,L2Q00,4509395270,FCE21M0371,C2Q00000,IN,9/28/2021,,,1022,EJA118E-JMSCJ-912DB-WA13A1SW00-AA25,YMG,5826,2007668106,10,9/9/2021,9/16/2021,,,
2.01E+15,2007668220,40,Y101,AXG150,1,A,L2Q00,4509395270,FCE21M0371,C2Q00000,IN,9/23/2021,,,1009,AXG150-GG000CA1AL212B-NNNNN/GRL,YCS,5F12,2007668259,30,9/4/2021,9/15/2021,,,
2.01E+15,2007668220,50,Y101,AXG4A,1,A,L2Q00,4509395270,FCE21M0371,C2Q00000,IN,9/14/2021,,,1009,AXG4A-G000121JA11,YCS,5F12,2007668259,40,9/4/2021,9/6/2021,,,
2.01E+15,2007668220,10,Y101,AX01C,1,,L2Q00,4509395270,FCE21M0371,C2Q00000,IN,9/9/2021,,,1009,AX01C-C010,YCS,5F12,2007668259,10,8/26/2021,9/1/2021,8/31/2021,,Available
2.01E+15,2007668220,100,Y101,AXG300,1,A,L2Q00,4509395270,FCE21M0371,C2Q00000,IN,10/1/2021,,,1009,AXG300-GG000CA1AL212B-NNNNN/GRL,YCS,5F12,2007668259,90,9/1/2021,9/23/2021,9/13/2021,,Available
2.01E+15,2007668220,60,Y101,AXG4A,1,A,L2Q00,4509395270,FCE21M0371,C2Q00000,IN,9/14/2021,,,1009,AXG4A-G000121JA11,YCS,5F12,2007668259,50,9/1/2021,9/6/2021,9/13/2021,,Available
2.01E+15,2007668220,20,Y101,AX01C,1,,L2Q00,4509395270,FCE21M0371,C2Q00000,IN,9/9/2021,,,1009,AX01C-C010,YCS,5F12,2007668259,20,8/26/2021,9/1/2021,8/31/2021,,Available
2.01E+15,2007668220,70,Y101,AXG250,1,A,L2Q00,4509395270,FCE21M0371,C2Q00000,IN,9/23/2021,,,1009,AXG250-GG000CA1AL212B-NNNNN/GRL,YCS,5F12,2007668259,60,8/26/2021,9/15/2021,9/13/2021,,Available
2.01E+15,2007668220,90,Y101,AXG4A,1,A,L2Q00,4509395270,FCE21M0371,C2Q00000,IN,9/14/2021,,,1009,AXG4A-G000121JA11,YCS,5F12,2007668259,80,8/26/2021,9/6/2021,9/13/2021,,Available
2.01E+15,2007668220,80,Y101,AX01C,1,,L2Q00,4509395270,FCE21M0371,C2Q00000,IN,9/9/2021,,,1009,AX01C-C010,YCS,5F12,2007668259,70,8/26/2021,9/1/2021,8/30/2021,,Available
2.01E+15,2007504970,10,Y101,EJA210E,2,A,L2Q00,4509197125,FBE2100639,C2Q00000,IN,7/28/2021,7/21/2021,,1022,EJA210E-JMS4G-912EN-WA13C2TW00-A/KU22,YMG,5826,2007504993,10,7/9/2021,7/16/2021,7/15/2021,7/15/2021,Ship Out
2.01E+15,2007441948,90,Y101,DY080,1,A,L2Q00,4509117727,PCL2000635,C2Q00000,IN,7/9/2021,7/16/2021,,1009,DY080-NBLBA1-2N/KS2/MV/E04/PM2/WP/PT/T02,YCS,5F12,2007441956,90,6/17/2021,7/1/2021,7/1/2021,7/16/2021,Ship Out
2.01E+15,2007441948,100,Y101,DYA,1,A,L2Q00,4509117727,PCL2000635,C2Q00000,IN,7/9/2021,7/16/2021,,1009,DYA-J2D/KS2/SCT/A/MV,YCS,5F12,2007441956,100,6/17/2021,7/1/2021,6/30/2021,7/16/2021,Ship Out
2.01E+15,2007441948,10,Y101,DYC,1,,L2Q00,4509117727,PCL2000635,C2Q00000,IN,7/9/2021,7/16/2021,,1009,DYC-1-10/MV,YCS,5F12,2007441956,10,5/19/2021,7/1/2021,5/21/2021,7/16/2021,Ship Out
2.01E+15,2007441948,110,Y101,DYA,1,A,L2Q00,4509117727,PCL2000635,C2Q00000,IN,6/30/2021,7/5/2021,,1009,DYA-J2D/KS2/SCT/A/MV,YCS,5F12,2007441956,110,6/3/2021,6/22/2021,6/18/2021,7/5/2021,Ship Out
2.01E+15,2007441948,70,Y101,AXG080,1,A,L2Q00,4509117727,PCL2000635,C2Q00000,IN,6/13/2021,6/28/2021,,1009,AXG080-CGSF2BA1AL212B-NNNNN/GRN/MU/E01/T01/PM1/PM2/PT,YCS,5F12,2007441956,70,5/21/2021,6/3/2021,6/3/2021,6/28/2021,Ship Out
2.01E+15,2007441948,60,Y101,AXG4A,1,A,L2Q00,4509117727,PCL2000635,C2Q00000,IN,6/13/2021,6/28/2021,,1009,AXG4A-CSJ2121JP21/SCT/SB,YCS,5F12,2007441956,60,5/21/2021,6/3/2021,6/3/2021,6/28/2021,Ship Out
2.01E+15,2007441948,20,Y101,AX01C,1,,L2Q00,4509117727,PCL2000635,C2Q00000,IN,6/13/2021,6/28/2021,,1009,AX01C-C010,YCS,5F12,2007441956,20,5/19/2021,6/3/2021,5/22/2021,6/28/2021,Ship Out
2.01E+15,2007441948,80,Y101,AXG080,1,A,L2Q00,4509117727,PCL2000635,C2Q00000,IN,6/13/2021,6/28/2021,,1009,AXG080-CGSF2BA1AL212B-NNNNN/GRN/MU/E01/T01/PM1/PM2/PT,YCS,5F12,2007441956,80,5/21/2021,6/3/2021,6/3/2021,6/28/2021,Ship Out
2.01E+15,2007441948,50,Y101,AXG4A,1,A,L2Q00,4509117727,PCL2000635,C2Q00000,IN,6/13/2021,6/28/2021,,1009,AXG4A-CSJ2121JP21/SCT/SB,YCS,5F12,2007441956,50,5/21/2021,6/3/2021,6/3/2021,6/28/2021,Ship Out
2.01E+15,2007441948,30,Y101,AX01C,1,,L2Q00,4509117727,PCL2000635,C2Q00000,IN,6/13/2021,6/28/2021,,1009,AX01C-C010,YCS,5F12,2007441956,30,5/19/2021,6/3/2021,5/22/2021,6/28/2021,Ship Out
2.01E+15,2007441948,40,Y101,AXG4A,1,A,L2Q00,4509117727,PCL2000635,C2Q00000,IN,6/10/2021,6/30/2021,,1009,AXG4A-CSJ2121JP21/SCT/SB,YCS,5F12,2007441956,40,5/19/2021,6/2/2021,5/24/2021,6/30/2021,Ship Out
2.01E+15,2007440817,10,Y101,S9548FA,2,,L2Q00,4509116347,4509116347,C2Q00012,IN,6/28/2021,7/2/2021,,1009,S9548FA,YAS,3U12,2007441125,10,6/8/2021,6/18/2021,6/18/2021,7/2/2021,Ship Out
2.01E+15,2007455604,10,Y101,FLXA21,1,A,L2Q00,4509135899,FEE2100036,C2Q00000,IN,6/22/2021,6/18/2021,,1009,FLXA21-D-P-D-AB-C5-NN-A-N-LA-N-NN/U,YAS,3U12,2007455589,10,5/28/2021,6/14/2021,6/12/2021,6/18/2021,Ship Out
2.01E+15,2007466229,20,Y101,ZR22G,4,A,L2Q00,4509149186,FBE2100641,C2Q00000,IN,7/12/2021,7/7/2021,,1022,ZR22G-200-S-A-E-T-P-E-A/CV/F1/C,YMG,5826,2007466244,20,6/23/2021,7/2/2021,6/30/2021,6/30/2021,Ship Out
2.01E+15,2007466229,10,Y101,K9471UA,5,,L2Q00,4509149186,FBE2100641,C2Q00000,IN,7/12/2021,7/7/2021,,1022,K9471UA,YMG,5826,2007466244,10,5/28/2021,7/2/2021,6/30/2021,6/30/2021,Ship Out
2.01E+15,2007455702,10,Y101,DY050,1,A,L2Q00,4509135956,FHE2100140,C2Q00000,IN,6/24/2021,7/5/2021,,1009,DY050-JBLBA1-2D/K1,YCS,5F12,2007455726,10,5/31/2021,6/16/2021,6/7/2021,7/5/2021,Ship Out
2.01E+15,2007455703,10,Y101,AXG4A,1,A,L2Q00,4509135957,FHE2100143,C2Q00000,IN,6/17/2021,7/5/2021,,1009,AXG4A-G000121JA11,YCS,5F12,2007455723,10,5/25/2021,6/9/2021,6/2/2021,7/5/2021,Ship Out
2.01E+15,2007473820,10,Y101,ZR22G,2,A,L2Q00,4509158057,FKE2100182,C2Q00000,IN,7/8/2021,7/2/2021,,1022,ZR22G-200-S-B-E-T-T-E-A/CV/F1,YMG,5826,2007473860,10,6/21/2021,6/30/2021,6/28/2021,6/28/2021,Ship Out
2.01E+15,2007473820,20,Y101,ZR802G,2,A,L2Q00,4509158057,FKE2100182,C2Q00000,IN,7/8/2021,7/2/2021,,1009,ZR802G-T-H-N-N,YCS,5F12,2007473902,10,6/4/2021,6/21/2021,6/21/2021,7/2/2021,Ship Out
2.01E+15,2007473820,30,Y101,ZR22G,2,A,L2Q00,4509158057,FKE2100182,C2Q00000,IN,7/8/2021,7/2/2021,,1022,ZR22G-100-S-B-E-T-T-E-A/CV/F1,YMG,5826,2007473860,20,6/17/2021,6/30/2021,6/24/2021,6/25/2021,Ship Out
2.01E+15,2007473820,40,Y101,ZR802G,2,A,L2Q00,4509158057,FKE2100182,C2Q00000,IN,7/8/2021,7/2/2021,,1009,ZR802G-T-H-N-N,YCS,5F12,2007473902,20,6/4/2021,6/21/2021,6/21/2021,7/2/2021,Ship Out
2.01E+15,2007466289,10,Y101,ZR802G,1,A,L2Q00,4509149107,FBE2100643,C2Q00000,IN,7/27/2021,8/6/2021,,1009,ZR802G-T-H-N-N,YCS,5F12,2007466310,10,6/25/2021,7/19/2021,7/19/2021,8/6/2021,Ship Out
2.01E+15,2007455704,10,Y101,YTA610,9,A,L2Q00,4509135958,FCE2100377,C2Q00000,IN,6/29/2021,6/28/2021,,1009,YTA610-JA2A2DB/X2/KU2,YCS,5F12,2007455719,10,6/4/2021,6/21/2021,6/10/2021,6/28/2021,Ship Out
2.01E+15,2007455704,20,Y101,YTA610,7,A,L2Q00,4509135958,FCE2100377,C2Q00000,IN,6/29/2021,6/28/2021,,1009,YTA610-JA2A2DB/X2/KU2,YCS,5F12,2007455719,20,6/4/2021,6/21/2021,6/9/2021,6/28/2021,Ship Out
2.01E+15,2007455704,30,Y101,YTA610,5,A,L2Q00,4509135958,FCE2100377,C2Q00000,IN,6/29/2021,6/28/2021,,1009,YTA610-JA2A2DB/X2/KU2,YCS,5F12,2007455719,30,6/4/2021,6/21/2021,6/9/2021,6/28/2021,Ship Out
2.01E+15,2007451370,10,Y101,FX1006,2,A,L2Q00,4509130066,FCE2100375,C2Q00000,IN,6/6/2021,6/30/2021,,1009,FX1006-0-2-L/C7,YCS,5F12,2007451461,10,5/25/2021,5/27/2021,5/27/2021,6/30/2021,Ship Out
2.01E+15,2007448041,10,Y101,YTA610,1,A,L2Q00,4509126053,FCE21M0376,C2Q00000,IN,6/13/2021,6/30/2021,,1009,YTA610-JA2A2DB/KU2,YCS,5F12,2007448067,10,5/22/2021,6/3/2021,5/26/2021,6/30/2021,Ship Out
2.01E+15,2007448042,10,Y101,EJA210E,1,A,L2Q00,4509126054,FKE2100183,C2Q00000,IN,6/17/2021,6/16/2021,,1022,EJA210E-JMS5J-912EN-WA13A1SW00-B,YMG,5826,2007448049,10,6/3/2021,6/9/2021,6/9/2021,6/9/2021,Ship Out
2.01E+15,2007447034,10,Y101,F9347YD,2,,L2Q00,4509124544,4509124544,C2Q00012,IN,7/27/2021,7/21/2021,,1022,F9347YD,YMG,5828,2007447333,10,5/20/2021,7/15/2021,7/12/2021,7/12/2021,Ship Out
2.01E+15,2007447034,20,Y101,F9347YD,2,,L2Q00,4509124544,4509124544,C2Q00012,IN,7/27/2021,7/21/2021,,1022,F9347YD,YMG,5828,2007447333,20,5/20/2021,7/15/2021,7/15/2021,7/15/2021,Ship Out
2.01E+15,2007466184,10,Y101,EJA118E,6,A,L2Q00,4509149188,FCE2100380,C2Q00000,IN,7/15/2021,7/14/2021,,1022,EJA118E-JMSCG-912EB-WA13C1SW00-EA26/GU12/M2W/VE,YMG,5826,2007466245,10,6/30/2021,7/7/2021,7/7/2021,7/7/2021,Ship Out
2.01E+15,2007473976,20,Y101,DY150,3,A,L2Q00,4509158257,EKE2100184,200321424,IN,7/16/2021,8/17/2021,,1023,DY150-NBLBA1-2N/MV,YCS,5F02,2007473978,10,6/11/2021,7/1/2021,6/21/2021,6/24/2021,Ship Out
2.01E+15,2007473976,30,Y101,DYA,3,A,L2Q00,4509158257,EKE2100184,200321424,IN,7/16/2021,8/17/2021,,1023,DYA-J2D/MV,YCS,5F02,2007473978,20,6/11/2021,7/1/2021,6/21/2021,6/24/2021,Ship Out
2.01E+15,2007473976,40,Y101,DYC,3,,L2Q00,4509158257,EKE2100184,200321424,IN,7/9/2021,8/17/2021,,1023,DYC-0-10/MV,YCS,5F02,2007473978,30,6/4/2021,6/23/2021,6/15/2021,6/18/2021,Ship Out
2.01E+15,2007473976,50,Y101,DY050,2,A,L2Q00,4509158257,EKE2100184,200321424,IN,7/16/2021,8/17/2021,,1023,DY050-NBLBA1-2N/MV,YCS,5F02,2007473978,40,6/8/2021,7/1/2021,6/18/2021,6/24/2021,Ship Out
2.01E+15,2007473976,60,Y101,DYA,2,A,L2Q00,4509158257,EKE2100184,200321424,IN,7/16/2021,8/17/2021,,1023,DYA-J2D/MV,YCS,5F02,2007473978,50,6/8/2021,7/1/2021,6/18/2021,6/24/2021,Ship Out
2.01E+15,2007473976,70,Y101,DYC,2,,L2Q00,4509158257,EKE2100184,200321424,IN,7/9/2021,8/17/2021,,1023,DYC-0-10/MV,YCS,5F02,2007473978,60,6/4/2021,6/23/2021,6/15/2021,6/18/2021,Ship Out
2.01E+15,2007473976,10,Y101,CO1000,1,,L2Q00,4509158257,EKE2100184,200321424,IN,7/16/2021,8/17/2021,,1092,CO1000,,,,,,5/31/2021,,8/17/2021,
2.01E+15,2007473976,80,Y101,DYC,1,,L2Q00,4509158257,EKE2100184,200321424,IN,7/9/2021,8/17/2021,,1023,DYC-0-25/MV,YCS,5F02,2007473978,70,6/4/2021,6/23/2021,6/15/2021,6/18/2021,Ship Out
2.01E+15,2007466185,60,Y101,GM10,1,A,L2Q00,4509149187,FPE2100256,C2Q00000,IN,6/15/2021,6/28/2021,,1009,GM10-1E0,YCS,5F12,2007466271,60,6/1/2021,6/7/2021,6/5/2021,6/28/2021,Ship Out
2.01E+15,2007466185,50,Y101,GM90PS,1,A,L2Q00,4509149187,FPE2100256,C2Q00000,IN,6/15/2021,6/28/2021,,1009,GM90PS-1N1F0,YCS,5F12,2007466271,50,6/1/2021,6/7/2021,6/4/2021,6/28/2021,Ship Out
2.01E+15,2007466185,40,Y101,GX90XA,3,A,L2Q00,4509149187,FPE2100256,C2Q00000,IN,6/15/2021,6/28/2021,,1009,GX90XA-10-T1N-CN,YCS,5F12,2007466271,40,5/31/2021,6/7/2021,6/4/2021,6/28/2021,Ship Out
2.01E+15,2007466185,30,Y101,GM90MB,4,A,L2Q00,4509149187,FPE2100256,C2Q00000,IN,6/15/2021,6/28/2021,,1009,GM90MB-01N0,YCS,5F12,2007466271,30,6/2/2021,6/7/2021,6/5/2021,6/28/2021,Ship Out
2.01E+15,2007466185,20,Y101,GP10,1,A,L2Q00,4509149187,FPE2100256,C2Q00000,IN,6/15/2021,6/28/2021,,1009,GP10-1E1F/UH,YCS,5F12,2007466271,20,6/3/2021,6/7/2021,6/7/2021,6/28/2021,Ship Out
2.01E+15,2007466185,10,Y101,GX90XA,3,A,L2Q00,4509149187,FPE2100256,C2Q00000,IN,6/15/2021,6/28/2021,,1009,GX90XA-10-T1N-CN,YCS,5F12,2007466271,10,5/31/2021,6/7/2021,6/4/2021,6/28/2021,Ship Out
2.01E+15,2007455605,10,Y101,YTA610,7,A,L2Q00,4509135960,FCE21M0381,C2Q00000,IN,7/3/2021,6/25/2021,,1009,YTA610-FA2A4DN/N4/SG,YAS,3U12,2007455680,10,6/8/2021,6/23/2021,6/18/2021,6/25/2021,Ship Out
2.01E+15,2007474217,10,Y101,EJA118E,1,B,L2Q00,4509158316,PMA21M0001,C2Q00000,IN,7/19/2021,7/21/2021,,1022,EJA118E-JHSCG-912EJ-WA23C1SW00-AA23/KS21/A/M2W/T56,YMG,5826,2007474254,10,6/14/2021,7/9/2021,6/21/2021,7/5/2021,Ship Out
2.01E+15,2007474217,20,Y101,EJA118E,1,B,L2Q00,4509158316,PMA21M0001,C2Q00000,IN,7/19/2021,7/21/2021,,1022,EJA118E-JMSCG-912EJ-WA23C1SW00-AA23/KS21/A/M2W/T56,YMG,5826,2007474254,20,6/15/2021,7/9/2021,6/21/2021,7/5/2021,Ship Out
2.01E+15,2007474217,30,Y101,EJA118E,1,B,L2Q00,4509158316,PMA21M0001,C2Q00000,IN,7/19/2021,7/21/2021,,1022,EJA118E-JMSCG-912EJ-WA23C1SW00-AA23/KS21/A/M2W/T56,YMG,5826,2007474254,30,6/15/2021,7/9/2021,6/21/2021,7/5/2021,Ship Out
2.01E+15,2007474217,40,Y101,EJA118E,1,B,L2Q00,4509158316,PMA21M0001,C2Q00000,IN,7/19/2021,7/21/2021,,1022,EJA118E-JHSCG-912EJ-WA23C1SW00-AA26/KS21/A/M2W/T56,YMG,5826,2007474254,40,6/15/2021,7/9/2021,6/21/2021,7/5/2021,Ship Out
2.01E+15,2007474217,50,Y101,EJA118E,1,B,L2Q00,4509158316,PMA21M0001,C2Q00000,IN,7/19/2021,7/21/2021,,1022,EJA118E-JMSCG-912EJ-WA23C1SW00-AA23/KS21/A/M2W/T56,YMG,5826,2007474254,50,6/15/2021,7/9/2021,6/21/2021,7/5/2021,Ship Out
2.01E+15,2007474217,60,Y101,EJA118E,1,B,L2Q00,4509158316,PMA21M0001,C2Q00000,IN,7/19/2021,7/21/2021,,1022,EJA118E-JHSCG-912EJ-WA23C1SW00-AA23/KS21/A/M2W/T56,YMG,5826,2007474254,60,6/21/2021,7/9/2021,6/25/2021,7/5/2021,Ship Out
2.01E+15,2007474217,70,Y101,EJA118E,1,B,L2Q00,4509158316,PMA21M0001,C2Q00000,IN,7/19/2021,7/21/2021,,1022,EJA118E-JMSCG-912EJ-WA23C1SW00-AA23/KS21/A/M2W/T56,YMG,5826,2007474254,70,6/21/2021,7/9/2021,6/25/2021,7/5/2021,Ship Out
2.01E+15,2007474217,80,Y101,EJA118E,1,B,L2Q00,4509158316,PMA21M0001,C2Q00000,IN,7/19/2021,7/21/2021,,1022,EJA118E-JMSCG-912EJ-WA23C1SW00-AA23/KS21/A/M2W/T56,YMG,5826,2007474254,80,6/21/2021,7/9/2021,6/25/2021,7/5/2021,Ship Out
2.01E+15,2007474217,90,Y101,EJA118E,1,B,L2Q00,4509158316,PMA21M0001,C2Q00000,IN,7/19/2021,7/21/2021,,1022,EJA118E-JHSCG-912EJ-WA23C1SW00-AA26/KS21/A/M2W/T56,YMG,5826,2007474254,90,6/21/2021,7/9/2021,6/25/2021,7/5/2021,Ship Out
2.01E+15,2007474217,100,Y101,EJA118E,1,B,L2Q00,4509158316,PMA21M0001,C2Q00000,IN,7/19/2021,7/21/2021,,1022,EJA118E-JMSCG-912EJ-WA23C1SW00-AA23/KS21/A/M2W/T56,YMG,5826,2007474254,100,6/21/2021,7/9/2021,6/25/2021,7/5/2021,Ship Out
2.01E+15,2007474217,110,Y101,EJA118E,1,B,L2Q00,4509158316,PMA21M0001,C2Q00000,IN,7/19/2021,7/21/2021,,1022,EJA118E-JMSCG-912EJ-WA23C1SW00-AA23/KS21/A/M2W/T56,YMG,5826,2007474254,110,6/22/2021,7/9/2021,6/28/2021,7/5/2021,Ship Out
2.01E+15,2007474217,120,Y101,EJA118E,1,B,L2Q00,4509158316,PMA21M0001,C2Q00000,IN,7/19/2021,7/21/2021,,1022,EJA118E-JHSCG-912EJ-WA23C1SW00-AA26/KS21/A/M2W/T56,YMG,5826,2007474254,120,6/22/2021,7/9/2021,6/28/2021,7/5/2021,Ship Out
2.01E+15,2007474217,130,Y101,EJA118E,1,B,L2Q00,4509158316,PMA21M0001,C2Q00000,IN,7/19/2021,7/21/2021,,1022,EJA118E-JMSCG-912EJ-WA23C1SW00-AA23/KS21/A/M2W/T56,YMG,5826,2007474254,130,6/22/2021,7/9/2021,6/29/2021,7/5/2021,Ship Out
2.01E+15,2007474217,140,Y101,EJA118E,1,B,L2Q00,4509158316,PMA21M0001,C2Q00000,IN,7/19/2021,7/21/2021,,1022,EJA118E-JMSCG-912EJ-WA23C1SW00-AA23/KS21/A/M2W/T56,YMG,5826,2007474254,140,6/22/2021,7/9/2021,6/28/2021,7/5/2021,Ship Out
2.01E+15,2007474217,150,Y101,EJA118E,1,B,L2Q00,4509158316,PMA21M0001,C2Q00000,IN,7/19/2021,7/21/2021,,1022,EJA118E-JMSCG-912EJ-WA23C1SW00-AA23/KS21/A/M2W/T56,YMG,5826,2007474254,150,6/22/2021,7/9/2021,6/28/2021,7/5/2021,Ship Out
2.01E+15,2007474217,160,Y101,EJA118E,1,B,L2Q00,4509158316,PMA21M0001,C2Q00000,IN,7/19/2021,7/21/2021,,1022,EJA118E-JHSCG-912EJ-WA23C1SW00-AA23/KS21/A/M2W/T56,YMG,5826,2007474254,160,6/23/2021,7/9/2021,6/29/2021,7/5/2021,Ship Out
